State,num_deaths,area,Date,full_name
MP,0,Territories,2020-09-22,NA
PR,4,Territories,2020-09-22,NA
VI,0,Territories,2020-09-22,NA
AK,0,West,2020-09-23,Alaska
AZ,27,West,2020-09-23,Arizona
CA,133,West,2020-09-23,California
CO,5,West,2020-09-23,Colorado
HI,2,West,2020-09-23,Hawaii
ID,3,West,2020-09-23,Idaho
MT,2,West,2020-09-23,Montana
NM,3,West,2020-09-23,New Mexico
NV,10,West,2020-09-23,Nevada
OR,6,West,2020-09-23,Oregon
UT,1,West,2020-09-23,Utah
WA,11,West,2020-09-23,Washington
WY,1,West,2020-09-23,Wyoming
IA,9,Midwest,2020-09-23,Iowa
IL,22,Midwest,2020-09-23,Illinois
IN,10,Midwest,2020-09-23,Indiana
KS,21,Midwest,2020-09-23,Kansas
MI,12,Midwest,2020-09-23,Michigan
MN,6,Midwest,2020-09-23,Minnesota
MO,83,Midwest,2020-09-23,Missouri
ND,7,Midwest,2020-09-23,North Dakota
NE,1,Midwest,2020-09-23,Nebraska
OH,52,Midwest,2020-09-23,Ohio
OK,8,Midwest,2020-09-23,Oklahoma
SD,0,Midwest,2020-09-23,South Dakota
WI,8,Midwest,2020-09-23,Wisconsin
AL,31,South,2020-09-23,Alabama
AR,20,South,2020-09-23,Arkansas
FL,202,South,2020-09-23,Florida
GA,96,South,2020-09-23,Georgia
KY,5,South,2020-09-23,Kentucky
LA,7,South,2020-09-23,Louisiana
MS,24,South,2020-09-23,Mississippi
NC,30,South,2020-09-23,North Carolina
SC,18,South,2020-09-23,South Carolina
TN,14,South,2020-09-23,Tennessee
TX,135,South,2020-09-23,Texas
VA,29,South,2020-09-23,Virginia
WV,2,South,2020-09-23,West Virginia
CT,1,Northeast,2020-09-23,Connecticut
DC,0,Northeast,2020-09-23,NA
DE,1,Northeast,2020-09-23,Delaware
MA,17,Northeast,2020-09-23,Massachusetts
MD,8,Northeast,2020-09-23,Maryland
ME,0,Northeast,2020-09-23,Maine
NH,0,Northeast,2020-09-23,New Hampshire
NJ,6,Northeast,2020-09-23,New Jersey
NY,5,Northeast,2020-09-23,New York
PA,39,Northeast,2020-09-23,Pennsylvania
RI,3,Northeast,2020-09-23,Rhode Island
VT,0,Northeast,2020-09-23,Vermont
GU,0,Territories,2020-09-23,NA
MP,0,Territories,2020-09-23,NA
PR,4,Territories,2020-09-23,NA
VI,0,Territories,2020-09-23,NA
AK,1,West,2020-09-24,Alaska
AZ,34,West,2020-09-24,Arizona
CA,110,West,2020-09-24,California
CO,3,West,2020-09-24,Colorado
HI,2,West,2020-09-24,Hawaii
ID,3,West,2020-09-24,Idaho
MT,0,West,2020-09-24,Montana
NM,2,West,2020-09-24,New Mexico
NV,8,West,2020-09-24,Nevada
OR,1,West,2020-09-24,Oregon
UT,0,West,2020-09-24,Utah
WA,-1,West,2020-09-24,Washington
WY,0,West,2020-09-24,Wyoming
IA,7,Midwest,2020-09-24,Iowa
IL,30,Midwest,2020-09-24,Illinois
IN,17,Midwest,2020-09-24,Indiana
KS,0,Midwest,2020-09-24,Kansas
MI,8,Midwest,2020-09-24,Michigan
MN,3,Midwest,2020-09-24,Minnesota
MO,5,Midwest,2020-09-24,Missouri
ND,8,Midwest,2020-09-24,North Dakota
NE,0,Midwest,2020-09-24,Nebraska
OH,28,Midwest,2020-09-24,Ohio
OK,11,Midwest,2020-09-24,Oklahoma
SD,8,Midwest,2020-09-24,South Dakota
WI,6,Midwest,2020-09-24,Wisconsin
AL,14,South,2020-09-24,Alabama
AR,17,South,2020-09-24,Arkansas
FL,177,South,2020-09-24,Florida
GA,49,South,2020-09-24,Georgia
KY,13,South,2020-09-24,Kentucky
LA,16,South,2020-09-24,Louisiana
MS,4,South,2020-09-24,Mississippi
NC,40,South,2020-09-24,North Carolina
SC,12,South,2020-09-24,South Carolina
TN,35,South,2020-09-24,Tennessee
TX,138,South,2020-09-24,Texas
VA,25,South,2020-09-24,Virginia
WV,6,South,2020-09-24,West Virginia
CT,2,Northeast,2020-09-24,Connecticut
DC,0,Northeast,2020-09-24,NA
DE,1,Northeast,2020-09-24,Delaware
MA,15,Northeast,2020-09-24,Massachusetts
MD,9,Northeast,2020-09-24,Maryland
ME,0,Northeast,2020-09-24,Maine
NH,0,Northeast,2020-09-24,New Hampshire
NJ,9,Northeast,2020-09-24,New Jersey
NY,2,Northeast,2020-09-24,New York
PA,17,Northeast,2020-09-24,Pennsylvania
RI,4,Northeast,2020-09-24,Rhode Island
VT,0,Northeast,2020-09-24,Vermont
GU,1,Territories,2020-09-24,NA
MP,0,Territories,2020-09-24,NA
PR,9,Territories,2020-09-24,NA
VI,0,Territories,2020-09-24,NA
AK,5,West,2020-09-25,Alaska
AZ,28,West,2020-09-25,Arizona
CA,84,West,2020-09-25,California
CO,4,West,2020-09-25,Colorado
HI,3,West,2020-09-25,Hawaii
ID,1,West,2020-09-25,Idaho
MT,5,West,2020-09-25,Montana
NM,6,West,2020-09-25,New Mexico
NV,9,West,2020-09-25,Nevada
OR,3,West,2020-09-25,Oregon
UT,4,West,2020-09-25,Utah
WA,20,West,2020-09-25,Washington
WY,0,West,2020-09-25,Wyoming
IA,5,Midwest,2020-09-25,Iowa
IL,25,Midwest,2020-09-25,Illinois
IN,18,Midwest,2020-09-25,Indiana
KS,11,Midwest,2020-09-25,Kansas
MI,8,Midwest,2020-09-25,Michigan
MN,6,Midwest,2020-09-25,Minnesota
MO,42,Midwest,2020-09-25,Missouri
ND,8,Midwest,2020-09-25,North Dakota
NE,6,Midwest,2020-09-25,Nebraska
OH,19,Midwest,2020-09-25,Ohio
OK,12,Midwest,2020-09-25,Oklahoma
SD,6,Midwest,2020-09-25,South Dakota
WI,9,Midwest,2020-09-25,Wisconsin
AL,8,South,2020-09-25,Alabama
AR,19,South,2020-09-25,Arkansas
FL,120,South,2020-09-25,Florida
GA,52,South,2020-09-25,Georgia
KY,12,South,2020-09-25,Kentucky
LA,21,South,2020-09-25,Louisiana
MS,20,South,2020-09-25,Mississippi
NC,53,South,2020-09-25,North Carolina
SC,17,South,2020-09-25,South Carolina
TN,42,South,2020-09-25,Tennessee
TX,97,South,2020-09-25,Texas
VA,23,South,2020-09-25,Virginia
WV,5,South,2020-09-25,West Virginia
CT,2,Northeast,2020-09-25,Connecticut
DC,2,Northeast,2020-09-25,NA
DE,1,Northeast,2020-09-25,Delaware
MA,10,Northeast,2020-09-25,Massachusetts
MD,7,Northeast,2020-09-25,Maryland
ME,0,Northeast,2020-09-25,Maine
NH,0,Northeast,2020-09-25,New Hampshire
NJ,6,Northeast,2020-09-25,New Jersey
NY,7,Northeast,2020-09-25,New York
PA,2,Northeast,2020-09-25,Pennsylvania
RI,1,Northeast,2020-09-25,Rhode Island
VT,0,Northeast,2020-09-25,Vermont
GU,1,Territories,2020-09-25,NA
MP,0,Territories,2020-09-25,NA
PR,8,Territories,2020-09-25,NA
VI,0,Territories,2020-09-25,NA
AK,1,West,2020-09-26,Alaska
AZ,35,West,2020-09-26,Arizona
CA,134,West,2020-09-26,California
CO,3,West,2020-09-26,Colorado
HI,4,West,2020-09-26,Hawaii
ID,2,West,2020-09-26,Idaho
MT,1,West,2020-09-26,Montana
NM,5,West,2020-09-26,New Mexico
NV,9,West,2020-09-26,Nevada
OR,4,West,2020-09-26,Oregon
UT,0,West,2020-09-26,Utah
WA,0,West,2020-09-26,Washington
WY,0,West,2020-09-26,Wyoming
IA,5,Midwest,2020-09-26,Iowa
IL,25,Midwest,2020-09-26,Illinois
IN,11,Midwest,2020-09-26,Indiana
KS,0,Midwest,2020-09-26,Kansas
MI,15,Midwest,2020-09-26,Michigan
MN,10,Midwest,2020-09-26,Minnesota
MO,69,Midwest,2020-09-26,Missouri
ND,8,Midwest,2020-09-26,North Dakota
NE,1,Midwest,2020-09-26,Nebraska
OH,6,Midwest,2020-09-26,Ohio
OK,11,Midwest,2020-09-26,Oklahoma
SD,2,Midwest,2020-09-26,South Dakota
WI,7,Midwest,2020-09-26,Wisconsin
AL,7,South,2020-09-26,Alabama
AR,21,South,2020-09-26,Arkansas
FL,107,South,2020-09-26,Florida
GA,40,South,2020-09-26,Georgia
KY,4,South,2020-09-26,Kentucky
LA,0,South,2020-09-26,Louisiana
MS,17,South,2020-09-26,Mississippi
NC,31,South,2020-09-26,North Carolina
SC,27,South,2020-09-26,South Carolina
TN,22,South,2020-09-26,Tennessee
TX,121,South,2020-09-26,Texas
VA,7,South,2020-09-26,Virginia
WV,2,South,2020-09-26,West Virginia
CT,0,Northeast,2020-09-26,Connecticut
DC,1,Northeast,2020-09-26,NA
DE,2,Northeast,2020-09-26,Delaware
MA,18,Northeast,2020-09-26,Massachusetts
MD,8,Northeast,2020-09-26,Maryland
ME,0,Northeast,2020-09-26,Maine
NH,1,Northeast,2020-09-26,New Hampshire
NJ,6,Northeast,2020-09-26,New Jersey
NY,4,Northeast,2020-09-26,New York
PA,22,Northeast,2020-09-26,Pennsylvania
RI,0,Northeast,2020-09-26,Rhode Island
VT,0,Northeast,2020-09-26,Vermont
GU,3,Territories,2020-09-26,NA
MP,0,Territories,2020-09-26,NA
PR,7,Territories,2020-09-26,NA
VI,0,Territories,2020-09-26,NA
AK,4,West,2020-09-27,Alaska
AZ,0,West,2020-09-27,Arizona
CA,55,West,2020-09-27,California
CO,1,West,2020-09-27,Colorado
HI,1,West,2020-09-27,Hawaii
ID,0,West,2020-09-27,Idaho
MT,2,West,2020-09-27,Montana
NM,0,West,2020-09-27,New Mexico
NV,3,West,2020-09-27,Nevada
OR,1,West,2020-09-27,Oregon
UT,5,West,2020-09-27,Utah
WA,0,West,2020-09-27,Washington
WY,0,West,2020-09-27,Wyoming
IA,3,Midwest,2020-09-27,Iowa
IL,13,Midwest,2020-09-27,Illinois
IN,3,Midwest,2020-09-27,Indiana
KS,0,Midwest,2020-09-27,Kansas
MI,0,Midwest,2020-09-27,Michigan
MN,4,Midwest,2020-09-27,Minnesota
MO,0,Midwest,2020-09-27,Missouri
ND,4,Midwest,2020-09-27,North Dakota
NE,1,Midwest,2020-09-27,Nebraska
OH,1,Midwest,2020-09-27,Ohio
OK,2,Midwest,2020-09-27,Oklahoma
SD,0,Midwest,2020-09-27,South Dakota
WI,0,Midwest,2020-09-27,Wisconsin
AL,0,South,2020-09-27,Alabama
AR,23,South,2020-09-27,Arkansas
FL,10,South,2020-09-27,Florida
GA,32,South,2020-09-27,Georgia
KY,3,South,2020-09-27,Kentucky
LA,21,South,2020-09-27,Louisiana
MS,8,South,2020-09-27,Mississippi
NC,1,South,2020-09-27,North Carolina
SC,3,South,2020-09-27,South Carolina
TN,3,South,2020-09-27,Tennessee
TX,37,South,2020-09-27,Texas
VA,14,South,2020-09-27,Virginia
WV,2,South,2020-09-27,West Virginia
CT,0,Northeast,2020-09-27,Connecticut
DC,0,Northeast,2020-09-27,NA
DE,0,Northeast,2020-09-27,Delaware
MA,13,Northeast,2020-09-27,Massachusetts
MD,10,Northeast,2020-09-27,Maryland
ME,0,Northeast,2020-09-27,Maine
NH,0,Northeast,2020-09-27,New Hampshire
NJ,6,Northeast,2020-09-27,New Jersey
NY,6,Northeast,2020-09-27,New York
PA,3,Northeast,2020-09-27,Pennsylvania
RI,0,Northeast,2020-09-27,Rhode Island
VT,0,Northeast,2020-09-27,Vermont
GU,1,Territories,2020-09-27,NA
MP,0,Territories,2020-09-27,NA
PR,2,Territories,2020-09-27,NA
VI,0,Territories,2020-09-27,NA
AK,0,West,2020-09-28,Alaska
AZ,1,West,2020-09-28,Arizona
CA,21,West,2020-09-28,California
CO,3,West,2020-09-28,Colorado
HI,0,West,2020-09-28,Hawaii
ID,0,West,2020-09-28,Idaho
MT,1,West,2020-09-28,Montana
NM,3,West,2020-09-28,New Mexico
NV,0,West,2020-09-28,Nevada
OR,0,West,2020-09-28,Oregon
UT,0,West,2020-09-28,Utah
WA,0,West,2020-09-28,Washington
WY,0,West,2020-09-28,Wyoming
IA,6,Midwest,2020-09-28,Iowa
IL,13,Midwest,2020-09-28,Illinois
IN,11,Midwest,2020-09-28,Indiana
KS,5,Midwest,2020-09-28,Kansas
MI,8,Midwest,2020-09-28,Michigan
MN,7,Midwest,2020-09-28,Minnesota
MO,11,Midwest,2020-09-28,Missouri
ND,3,Midwest,2020-09-28,North Dakota
NE,2,Midwest,2020-09-28,Nebraska
OH,5,Midwest,2020-09-28,Ohio
OK,1,Midwest,2020-09-28,Oklahoma
SD,0,Midwest,2020-09-28,South Dakota
WI,2,Midwest,2020-09-28,Wisconsin
AL,0,South,2020-09-28,Alabama
AR,23,South,2020-09-28,Arkansas
FL,5,South,2020-09-28,Florida
GA,15,South,2020-09-28,Georgia
KY,4,South,2020-09-28,Kentucky
LA,15,South,2020-09-28,Louisiana
MS,2,South,2020-09-28,Mississippi
NC,4,South,2020-09-28,North Carolina
SC,10,South,2020-09-28,South Carolina
TN,12,South,2020-09-28,Tennessee
TX,11,South,2020-09-28,Texas
VA,11,South,2020-09-28,Virginia
WV,3,South,2020-09-28,West Virginia
CT,2,Northeast,2020-09-28,Connecticut
DC,0,Northeast,2020-09-28,NA
DE,1,Northeast,2020-09-28,Delaware
MA,11,Northeast,2020-09-28,Massachusetts
MD,3,Northeast,2020-09-28,Maryland
ME,0,Northeast,2020-09-28,Maine
NH,0,Northeast,2020-09-28,New Hampshire
NJ,-2,Northeast,2020-09-28,New Jersey
NY,12,Northeast,2020-09-28,New York
PA,1,Northeast,2020-09-28,Pennsylvania
RI,3,Northeast,2020-09-28,Rhode Island
VT,0,Northeast,2020-09-28,Vermont
GU,3,Territories,2020-09-28,NA
MP,0,Territories,2020-09-28,NA
PR,4,Territories,2020-09-28,NA
VI,1,Territories,2020-09-28,NA
AK,0,West,2020-09-29,Alaska
AZ,9,West,2020-09-29,Arizona
CA,32,West,2020-09-29,California
CO,2,West,2020-09-29,Colorado
HI,2,West,2020-09-29,Hawaii
ID,4,West,2020-09-29,Idaho
MT,3,West,2020-09-29,Montana
NM,2,West,2020-09-29,New Mexico
NV,8,West,2020-09-29,Nevada
OR,8,West,2020-09-29,Oregon
UT,4,West,2020-09-29,Utah
WA,24,West,2020-09-29,Washington
WY,0,West,2020-09-29,Wyoming
IA,5,Midwest,2020-09-29,Iowa
IL,23,Midwest,2020-09-29,Illinois
IN,20,Midwest,2020-09-29,Indiana
KS,0,Midwest,2020-09-29,Kansas
MI,20,Midwest,2020-09-29,Michigan
MN,5,Midwest,2020-09-29,Minnesota
MO,12,Midwest,2020-09-29,Missouri
ND,5,Midwest,2020-09-29,North Dakota
NE,6,Midwest,2020-09-29,Nebraska
OH,37,Midwest,2020-09-29,Ohio
OK,11,Midwest,2020-09-29,Oklahoma
SD,5,Midwest,2020-09-29,South Dakota
WI,17,Midwest,2020-09-29,Wisconsin
AL,14,South,2020-09-29,Alabama
AR,21,South,2020-09-29,Arkansas
FL,106,South,2020-09-29,Florida
GA,33,South,2020-09-29,Georgia
KY,8,South,2020-09-29,Kentucky
LA,10,South,2020-09-29,Louisiana
MS,36,South,2020-09-29,Mississippi
NC,49,South,2020-09-29,North Carolina
SC,19,South,2020-09-29,South Carolina
TN,31,South,2020-09-29,Tennessee
TX,71,South,2020-09-29,Texas
VA,14,South,2020-09-29,Virginia
WV,8,South,2020-09-29,West Virginia
CT,2,Northeast,2020-09-29,Connecticut
DC,2,Northeast,2020-09-29,NA
DE,1,Northeast,2020-09-29,Delaware
MA,8,Northeast,2020-09-29,Massachusetts
MD,9,Northeast,2020-09-29,Maryland
ME,1,Northeast,2020-09-29,Maine
NH,0,Northeast,2020-09-29,New Hampshire
NJ,10,Northeast,2020-09-29,New Jersey
NY,2,Northeast,2020-09-29,New York
PA,16,Northeast,2020-09-29,Pennsylvania
RI,3,Northeast,2020-09-29,Rhode Island
VT,0,Northeast,2020-09-29,Vermont
GU,1,Territories,2020-09-29,NA
MP,0,Territories,2020-09-29,NA
PR,6,Territories,2020-09-29,NA
VI,0,Territories,2020-09-29,NA
AK,0,West,2020-09-30,Alaska
AZ,18,West,2020-09-30,Arizona
CA,152,West,2020-09-30,California
CO,5,West,2020-09-30,Colorado
HI,2,West,2020-09-30,Hawaii
ID,5,West,2020-09-30,Idaho
MT,3,West,2020-09-30,Montana
NM,2,West,2020-09-30,New Mexico
NV,7,West,2020-09-30,Nevada
OR,4,West,2020-09-30,Oregon
UT,2,West,2020-09-30,Utah
WA,2,West,2020-09-30,Washington
WY,0,West,2020-09-30,Wyoming
IA,19,Midwest,2020-09-30,Iowa
IL,35,Midwest,2020-09-30,Illinois
IN,20,Midwest,2020-09-30,Indiana
KS,41,Midwest,2020-09-30,Kansas
MI,11,Midwest,2020-09-30,Michigan
MN,16,Midwest,2020-09-30,Minnesota
MO,32,Midwest,2020-09-30,Missouri
ND,8,Midwest,2020-09-30,North Dakota
NE,0,Midwest,2020-09-30,Nebraska
OH,21,Midwest,2020-09-30,Ohio
OK,13,Midwest,2020-09-30,Oklahoma
SD,0,Midwest,2020-09-30,South Dakota
WI,27,Midwest,2020-09-30,Wisconsin
AL,21,South,2020-09-30,Alabama
AR,19,South,2020-09-30,Arkansas
FL,174,South,2020-09-30,Florida
GA,27,South,2020-09-30,Georgia
KY,4,South,2020-09-30,Kentucky
LA,13,South,2020-09-30,Louisiana
MS,12,South,2020-09-30,Mississippi
NC,38,South,2020-09-30,North Carolina
SC,13,South,2020-09-30,South Carolina
TN,34,South,2020-09-30,Tennessee
TX,107,South,2020-09-30,Texas
VA,19,South,2020-09-30,Virginia
WV,5,South,2020-09-30,West Virginia
CT,3,Northeast,2020-09-30,Connecticut
DC,1,Northeast,2020-09-30,NA
DE,1,Northeast,2020-09-30,Delaware
MA,32,Northeast,2020-09-30,Massachusetts
MD,3,Northeast,2020-09-30,Maryland
ME,0,Northeast,2020-09-30,Maine
NH,0,Northeast,2020-09-30,New Hampshire
NJ,9,Northeast,2020-09-30,New Jersey
NY,9,Northeast,2020-09-30,New York
PA,19,Northeast,2020-09-30,Pennsylvania
RI,1,Northeast,2020-09-30,Rhode Island
VT,0,Northeast,2020-09-30,Vermont
GU,2,Territories,2020-09-30,NA
MP,0,Territories,2020-09-30,NA
PR,6,Territories,2020-09-30,NA
VI,0,Territories,2020-09-30,NA
AK,1,West,2020-10-01,Alaska
AZ,24,West,2020-10-01,Arizona
CA,96,West,2020-10-01,California
CO,3,West,2020-10-01,Colorado
HI,3,West,2020-10-01,Hawaii
ID,3,West,2020-10-01,Idaho
MT,1,West,2020-10-01,Montana
NM,5,West,2020-10-01,New Mexico
NV,3,West,2020-10-01,Nevada
OR,1,West,2020-10-01,Oregon
UT,0,West,2020-10-01,Utah
WA,6,West,2020-10-01,Washington
WY,3,West,2020-10-01,Wyoming
IA,16,Midwest,2020-10-01,Iowa
IL,24,Midwest,2020-10-01,Illinois
IN,13,Midwest,2020-10-01,Indiana
KS,0,Midwest,2020-10-01,Kansas
MI,19,Midwest,2020-10-01,Michigan
MN,13,Midwest,2020-10-01,Minnesota
MO,10,Midwest,2020-10-01,Missouri
ND,9,Midwest,2020-10-01,North Dakota
NE,15,Midwest,2020-10-01,Nebraska
OH,13,Midwest,2020-10-01,Ohio
OK,4,Midwest,2020-10-01,Oklahoma
SD,13,Midwest,2020-10-01,South Dakota
WI,21,Midwest,2020-10-01,Wisconsin
AL,6,South,2020-10-01,Alabama
AR,15,South,2020-10-01,Arkansas
FL,127,South,2020-10-01,Florida
GA,42,South,2020-10-01,Georgia
KY,17,South,2020-10-01,Kentucky
LA,8,South,2020-10-01,Louisiana
MS,10,South,2020-10-01,Mississippi
NC,47,South,2020-10-01,North Carolina
SC,17,South,2020-10-01,South Carolina
TN,47,South,2020-10-01,Tennessee
TX,112,South,2020-10-01,Texas
VA,20,South,2020-10-01,Virginia
WV,4,South,2020-10-01,West Virginia
CT,3,Northeast,2020-10-01,Connecticut
DC,1,Northeast,2020-10-01,NA
DE,0,Northeast,2020-10-01,Delaware
MA,23,Northeast,2020-10-01,Massachusetts
MD,0,Northeast,2020-10-01,Maryland
ME,1,Northeast,2020-10-01,Maine
NH,2,Northeast,2020-10-01,New Hampshire
NJ,5,Northeast,2020-10-01,New Jersey
NY,11,Northeast,2020-10-01,New York
PA,18,Northeast,2020-10-01,Pennsylvania
RI,3,Northeast,2020-10-01,Rhode Island
VT,0,Northeast,2020-10-01,Vermont
GU,0,Territories,2020-10-01,NA
MP,0,Territories,2020-10-01,NA
PR,3,Territories,2020-10-01,NA
VI,0,Territories,2020-10-01,NA
AK,0,West,2020-10-02,Alaska
AZ,19,West,2020-10-02,Arizona
CA,98,West,2020-10-02,California
CO,3,West,2020-10-02,Colorado
HI,3,West,2020-10-02,Hawaii
ID,2,West,2020-10-02,Idaho
MT,5,West,2020-10-02,Montana
NM,5,West,2020-10-02,New Mexico
NV,6,West,2020-10-02,Nevada
OR,3,West,2020-10-02,Oregon
UT,15,West,2020-10-02,Utah
WA,11,West,2020-10-02,Washington
WY,0,West,2020-10-02,Wyoming
IA,10,Midwest,2020-10-02,Iowa
IL,47,Midwest,2020-10-02,Illinois
IN,11,Midwest,2020-10-02,Indiana
KS,20,Midwest,2020-10-02,Kansas
MI,7,Midwest,2020-10-02,Michigan
MN,10,Midwest,2020-10-02,Minnesota
MO,16,Midwest,2020-10-02,Missouri
ND,8,Midwest,2020-10-02,North Dakota
NE,0,Midwest,2020-10-02,Nebraska
OH,88,Midwest,2020-10-02,Ohio
OK,9,Midwest,2020-10-02,Oklahoma
SD,1,Midwest,2020-10-02,South Dakota
WI,5,Midwest,2020-10-02,Wisconsin
AL,4,South,2020-10-02,Alabama
AR,7,South,2020-10-02,Arkansas
FL,110,South,2020-10-02,Florida
GA,43,South,2020-10-02,Georgia
KY,5,South,2020-10-02,Kentucky
LA,26,South,2020-10-02,Louisiana
MS,20,South,2020-10-02,Mississippi
NC,29,South,2020-10-02,North Carolina
SC,8,South,2020-10-02,South Carolina
TN,14,South,2020-10-02,Tennessee
TX,72,South,2020-10-02,Texas
VA,22,South,2020-10-02,Virginia
WV,1,South,2020-10-02,West Virginia
CT,2,Northeast,2020-10-02,Connecticut
DC,1,Northeast,2020-10-02,NA
DE,3,Northeast,2020-10-02,Delaware
MA,10,Northeast,2020-10-02,Massachusetts
MD,1,Northeast,2020-10-02,Maryland
ME,0,Northeast,2020-10-02,Maine
NH,1,Northeast,2020-10-02,New Hampshire
NJ,4,Northeast,2020-10-02,New Jersey
NY,7,Northeast,2020-10-02,New York
PA,19,Northeast,2020-10-02,Pennsylvania
RI,1,Northeast,2020-10-02,Rhode Island
VT,0,Northeast,2020-10-02,Vermont
GU,0,Territories,2020-10-02,NA
MP,0,Territories,2020-10-02,NA
PR,8,Territories,2020-10-02,NA
VI,0,Territories,2020-10-02,NA
AK,1,West,2020-10-03,Alaska
AZ,12,West,2020-10-03,Arizona
CA,88,West,2020-10-03,California
CO,3,West,2020-10-03,Colorado
HI,11,West,2020-10-03,Hawaii
ID,6,West,2020-10-03,Idaho
MT,0,West,2020-10-03,Montana
NM,3,West,2020-10-03,New Mexico
NV,11,West,2020-10-03,Nevada
OR,8,West,2020-10-03,Oregon
UT,2,West,2020-10-03,Utah
WA,-1,West,2020-10-03,Washington
WY,0,West,2020-10-03,Wyoming
IA,7,Midwest,2020-10-03,Iowa
IL,31,Midwest,2020-10-03,Illinois
IN,13,Midwest,2020-10-03,Indiana
KS,0,Midwest,2020-10-03,Kansas
MI,13,Midwest,2020-10-03,Michigan
MN,14,Midwest,2020-10-03,Minnesota
MO,25,Midwest,2020-10-03,Missouri
ND,7,Midwest,2020-10-03,North Dakota
NE,4,Midwest,2020-10-03,Nebraska
OH,20,Midwest,2020-10-03,Ohio
OK,7,Midwest,2020-10-03,Oklahoma
SD,11,Midwest,2020-10-03,South Dakota
WI,19,Midwest,2020-10-03,Wisconsin
AL,7,South,2020-10-03,Alabama
AR,15,South,2020-10-03,Arkansas
FL,74,South,2020-10-03,Florida
GA,28,South,2020-10-03,Georgia
KY,8,South,2020-10-03,Kentucky
LA,0,South,2020-10-03,Louisiana
MS,12,South,2020-10-03,Mississippi
NC,21,South,2020-10-03,North Carolina
SC,32,South,2020-10-03,South Carolina
TN,45,South,2020-10-03,Tennessee
TX,97,South,2020-10-03,Texas
VA,20,South,2020-10-03,Virginia
WV,2,South,2020-10-03,West Virginia
CT,0,Northeast,2020-10-03,Connecticut
DC,0,Northeast,2020-10-03,NA
DE,3,Northeast,2020-10-03,Delaware
MA,17,Northeast,2020-10-03,Massachusetts
MD,7,Northeast,2020-10-03,Maryland
ME,0,Northeast,2020-10-03,Maine
NH,0,Northeast,2020-10-03,New Hampshire
NJ,4,Northeast,2020-10-03,New Jersey
NY,8,Northeast,2020-10-03,New York
PA,20,Northeast,2020-10-03,Pennsylvania
RI,0,Northeast,2020-10-03,Rhode Island
VT,0,Northeast,2020-10-03,Vermont
GU,2,Territories,2020-10-03,NA
MP,0,Territories,2020-10-03,NA
PR,8,Territories,2020-10-03,NA
VI,0,Territories,2020-10-03,NA
AK,0,West,2020-10-04,Alaska
AZ,1,West,2020-10-04,Arizona
CA,46,West,2020-10-04,California
CO,8,West,2020-10-04,Colorado
HI,6,West,2020-10-04,Hawaii
ID,2,West,2020-10-04,Idaho
MT,1,West,2020-10-04,Montana
NM,2,West,2020-10-04,New Mexico
NV,3,West,2020-10-04,Nevada
OR,1,West,2020-10-04,Oregon
UT,2,West,2020-10-04,Utah
WA,0,West,2020-10-04,Washington
WY,0,West,2020-10-04,Wyoming
IA,5,Midwest,2020-10-04,Iowa
IL,17,Midwest,2020-10-04,Illinois
IN,5,Midwest,2020-10-04,Indiana
KS,0,Midwest,2020-10-04,Kansas
MI,0,Midwest,2020-10-04,Michigan
MN,7,Midwest,2020-10-04,Minnesota
MO,4,Midwest,2020-10-04,Missouri
ND,3,Midwest,2020-10-04,North Dakota
NE,4,Midwest,2020-10-04,Nebraska
OH,0,Midwest,2020-10-04,Ohio
OK,1,Midwest,2020-10-04,Oklahoma
SD,0,Midwest,2020-10-04,South Dakota
WI,5,Midwest,2020-10-04,Wisconsin
AL,0,South,2020-10-04,Alabama
AR,18,South,2020-10-04,Arkansas
FL,43,South,2020-10-04,Florida
GA,28,South,2020-10-04,Georgia
KY,4,South,2020-10-04,Kentucky
LA,32,South,2020-10-04,Louisiana
MS,2,South,2020-10-04,Mississippi
NC,5,South,2020-10-04,North Carolina
SC,12,South,2020-10-04,South Carolina
TN,17,South,2020-10-04,Tennessee
TX,33,South,2020-10-04,Texas
VA,3,South,2020-10-04,Virginia
WV,1,South,2020-10-04,West Virginia
CT,0,Northeast,2020-10-04,Connecticut
DC,2,Northeast,2020-10-04,NA
DE,0,Northeast,2020-10-04,Delaware
MA,3,Northeast,2020-10-04,Massachusetts
MD,1,Northeast,2020-10-04,Maryland
ME,0,Northeast,2020-10-04,Maine
NH,1,Northeast,2020-10-04,New Hampshire
NJ,1,Northeast,2020-10-04,New Jersey
NY,14,Northeast,2020-10-04,New York
PA,17,Northeast,2020-10-04,Pennsylvania
RI,0,Northeast,2020-10-04,Rhode Island
VT,0,Northeast,2020-10-04,Vermont
GU,1,Territories,2020-10-04,NA
MP,0,Territories,2020-10-04,NA
PR,2,Territories,2020-10-04,NA
VI,0,Territories,2020-10-04,NA
AK,0,West,2020-10-05,Alaska
AZ,1,West,2020-10-05,Arizona
CA,29,West,2020-10-05,California
CO,1,West,2020-10-05,Colorado
HI,-2,West,2020-10-05,Hawaii
ID,5,West,2020-10-05,Idaho
MT,3,West,2020-10-05,Montana
NM,2,West,2020-10-05,New Mexico
NV,0,West,2020-10-05,Nevada
OR,0,West,2020-10-05,Oregon
UT,4,West,2020-10-05,Utah
WA,16,West,2020-10-05,Washington
WY,0,West,2020-10-05,Wyoming
