State,num_cases,area,Date
DE,350,Northeast,2021-02-20
MA,0,Northeast,2021-02-20
MD,763,Northeast,2021-02-20
ME,98,Northeast,2021-02-20
NH,394,Northeast,2021-02-20
NJ,0,Northeast,2021-02-20
NY,0,Northeast,2021-02-20
PA,0,Northeast,2021-02-20
RI,0,Northeast,2021-02-20
VT,108,Northeast,2021-02-20
GU,1,Territories,2021-02-20
MP,0,Territories,2021-02-20
PR,175,Territories,2021-02-20
VI,4,Territories,2021-02-20
AK,0,West,2021-02-21
AZ,0,West,2021-02-21
CA,0,West,2021-02-21
CO,802,West,2021-02-21
HI,67,West,2021-02-21
ID,0,West,2021-02-21
MT,138,West,2021-02-21
NM,314,West,2021-02-21
NV,301,West,2021-02-21
OR,107,West,2021-02-21
UT,701,West,2021-02-21
WA,0,West,2021-02-21
WY,70,West,2021-02-21
IA,412,Midwest,2021-02-21
IL,0,Midwest,2021-02-21
IN,881,Midwest,2021-02-21
KS,0,Midwest,2021-02-21
MI,0,Midwest,2021-02-21
MN,751,Midwest,2021-02-21
MO,410,Midwest,2021-02-21
ND,49,Midwest,2021-02-21
NE,198,Midwest,2021-02-21
OH,0,Midwest,2021-02-21
OK,0,Midwest,2021-02-21
SD,106,Midwest,2021-02-21
WI,403,Midwest,2021-02-21
AL,680,South,2021-02-21
AR,284,South,2021-02-21
FL,0,South,2021-02-21
GA,0,South,2021-02-21
KY,657,South,2021-02-21
LA,947,South,2021-02-21
MS,390,South,2021-02-21
NC,0,South,2021-02-21
SC,0,South,2021-02-21
TN,0,South,2021-02-21
TX,0,South,2021-02-21
VA,0,South,2021-02-21
WV,191,South,2021-02-21
CT,0,Northeast,2021-02-21
DC,95,Northeast,2021-02-21
DE,201,Northeast,2021-02-21
MA,0,Northeast,2021-02-21
MD,618,Northeast,2021-02-21
ME,71,Northeast,2021-02-21
NH,252,Northeast,2021-02-21
NJ,0,Northeast,2021-02-21
NY,0,Northeast,2021-02-21
PA,0,Northeast,2021-02-21
RI,0,Northeast,2021-02-21
VT,134,Northeast,2021-02-21
GU,4,Territories,2021-02-21
MP,8,Territories,2021-02-21
PR,203,Territories,2021-02-21
VI,0,Territories,2021-02-21
AK,309,West,2021-02-22
AZ,0,West,2021-02-22
CA,0,West,2021-02-22
CO,680,West,2021-02-22
HI,49,West,2021-02-22
ID,404,West,2021-02-22
MT,31,West,2021-02-22
NM,234,West,2021-02-22
NV,173,West,2021-02-22
OR,316,West,2021-02-22
UT,338,West,2021-02-22
WA,0,West,2021-02-22
WY,93,West,2021-02-22
IA,428,Midwest,2021-02-22
IL,0,Midwest,2021-02-22
IN,817,Midwest,2021-02-22
KS,883,Midwest,2021-02-22
MI,0,Midwest,2021-02-22
MN,489,Midwest,2021-02-22
MO,351,Midwest,2021-02-22
ND,35,Midwest,2021-02-22
NE,96,Midwest,2021-02-22
OH,977,Midwest,2021-02-22
OK,499,Midwest,2021-02-22
SD,20,Midwest,2021-02-22
WI,423,Midwest,2021-02-22
AL,485,South,2021-02-22
AR,245,South,2021-02-22
FL,0,South,2021-02-22
GA,0,South,2021-02-22
KY,361,South,2021-02-22
LA,443,South,2021-02-22
MS,242,South,2021-02-22
NC,0,South,2021-02-22
SC,857,South,2021-02-22
TN,952,South,2021-02-22
TX,0,South,2021-02-22
VA,834,South,2021-02-22
WV,172,South,2021-02-22
CT,0,Northeast,2021-02-22
DC,107,Northeast,2021-02-22
DE,358,Northeast,2021-02-22
MA,0,Northeast,2021-02-22
MD,611,Northeast,2021-02-22
ME,57,Northeast,2021-02-22
NH,252,Northeast,2021-02-22
NJ,0,Northeast,2021-02-22
NY,0,Northeast,2021-02-22
PA,0,Northeast,2021-02-22
RI,835,Northeast,2021-02-22
VT,115,Northeast,2021-02-22
GU,7,Territories,2021-02-22
MP,0,Territories,2021-02-22
PR,153,Territories,2021-02-22
VI,10,Territories,2021-02-22
AK,53,West,2021-02-23
AZ,0,West,2021-02-23
CA,0,West,2021-02-23
CO,0,West,2021-02-23
HI,47,West,2021-02-23
ID,282,West,2021-02-23
MT,230,West,2021-02-23
NM,312,West,2021-02-23
NV,398,West,2021-02-23
OR,511,West,2021-02-23
UT,716,West,2021-02-23
WA,582,West,2021-02-23
WY,34,West,2021-02-23
IA,435,Midwest,2021-02-23
IL,0,Midwest,2021-02-23
IN,679,Midwest,2021-02-23
KS,0,Midwest,2021-02-23
MI,0,Midwest,2021-02-23
MN,409,Midwest,2021-02-23
MO,443,Midwest,2021-02-23
ND,104,Midwest,2021-02-23
NE,357,Midwest,2021-02-23
OH,0,Midwest,2021-02-23
OK,359,Midwest,2021-02-23
SD,169,Midwest,2021-02-23
WI,566,Midwest,2021-02-23
AL,575,South,2021-02-23
AR,834,South,2021-02-23
FL,0,South,2021-02-23
GA,0,South,2021-02-23
KY,841,South,2021-02-23
LA,738,South,2021-02-23
MS,348,South,2021-02-23
NC,0,South,2021-02-23
SC,788,South,2021-02-23
TN,0,South,2021-02-23
TX,0,South,2021-02-23
VA,0,South,2021-02-23
WV,196,South,2021-02-23
CT,0,Northeast,2021-02-23
DC,89,Northeast,2021-02-23
DE,138,Northeast,2021-02-23
MA,0,Northeast,2021-02-23
MD,662,Northeast,2021-02-23
ME,75,Northeast,2021-02-23
NH,258,Northeast,2021-02-23
NJ,0,Northeast,2021-02-23
NY,0,Northeast,2021-02-23
PA,0,Northeast,2021-02-23
RI,282,Northeast,2021-02-23
VT,83,Northeast,2021-02-23
GU,0,Territories,2021-02-23
MP,0,Territories,2021-02-23
PR,136,Territories,2021-02-23
VI,24,Territories,2021-02-23
AK,176,West,2021-02-24
AZ,0,West,2021-02-24
CA,0,West,2021-02-24
CO,0,West,2021-02-24
HI,50,West,2021-02-24
ID,423,West,2021-02-24
MT,202,West,2021-02-24
NM,446,West,2021-02-24
NV,516,West,2021-02-24
OR,417,West,2021-02-24
UT,812,West,2021-02-24
WA,705,West,2021-02-24
WY,21,West,2021-02-24
IA,741,Midwest,2021-02-24
IL,0,Midwest,2021-02-24
IN,0,Midwest,2021-02-24
KS,0,Midwest,2021-02-24
MI,0,Midwest,2021-02-24
MN,602,Midwest,2021-02-24
MO,560,Midwest,2021-02-24
ND,115,Midwest,2021-02-24
NE,380,Midwest,2021-02-24
OH,0,Midwest,2021-02-24
OK,798,Midwest,2021-02-24
SD,183,Midwest,2021-02-24
WI,747,Midwest,2021-02-24
AL,976,South,2021-02-24
AR,803,South,2021-02-24
FL,0,South,2021-02-24
GA,0,South,2021-02-24
KY,796,South,2021-02-24
LA,542,South,2021-02-24
MS,669,South,2021-02-24
NC,0,South,2021-02-24
SC,0,South,2021-02-24
TN,0,South,2021-02-24
TX,0,South,2021-02-24
VA,0,South,2021-02-24
WV,192,South,2021-02-24
CT,0,Northeast,2021-02-24
DC,99,Northeast,2021-02-24
DE,278,Northeast,2021-02-24
MA,0,Northeast,2021-02-24
MD,862,Northeast,2021-02-24
ME,89,Northeast,2021-02-24
NH,335,Northeast,2021-02-24
NJ,0,Northeast,2021-02-24
NY,0,Northeast,2021-02-24
PA,0,Northeast,2021-02-24
RI,456,Northeast,2021-02-24
VT,77,Northeast,2021-02-24
GU,2,Territories,2021-02-24
MP,0,Territories,2021-02-24
PR,18,Territories,2021-02-24
VI,10,Territories,2021-02-24
AK,150,West,2021-02-25
AZ,939,West,2021-02-25
CA,0,West,2021-02-25
CO,0,West,2021-02-25
HI,38,West,2021-02-25
ID,306,West,2021-02-25
MT,203,West,2021-02-25
NM,299,West,2021-02-25
NV,571,West,2021-02-25
OR,492,West,2021-02-25
UT,832,West,2021-02-25
WA,988,West,2021-02-25
WY,124,West,2021-02-25
IA,662,Midwest,2021-02-25
IL,0,Midwest,2021-02-25
IN,0,Midwest,2021-02-25
KS,0,Midwest,2021-02-25
MI,0,Midwest,2021-02-25
MN,783,Midwest,2021-02-25
MO,727,Midwest,2021-02-25
ND,90,Midwest,2021-02-25
NE,324,Midwest,2021-02-25
OH,0,Midwest,2021-02-25
OK,0,Midwest,2021-02-25
SD,141,Midwest,2021-02-25
WI,840,Midwest,2021-02-25
AL,758,South,2021-02-25
AR,726,South,2021-02-25
FL,0,South,2021-02-25
GA,0,South,2021-02-25
KY,0,South,2021-02-25
LA,636,South,2021-02-25
MS,920,South,2021-02-25
NC,0,South,2021-02-25
SC,0,South,2021-02-25
TN,0,South,2021-02-25
TX,0,South,2021-02-25
VA,0,South,2021-02-25
WV,328,South,2021-02-25
CT,975,Northeast,2021-02-25
DC,179,Northeast,2021-02-25
DE,295,Northeast,2021-02-25
MA,0,Northeast,2021-02-25
MD,976,Northeast,2021-02-25
ME,97,Northeast,2021-02-25
NH,310,Northeast,2021-02-25
NJ,0,Northeast,2021-02-25
NY,0,Northeast,2021-02-25
PA,0,Northeast,2021-02-25
RI,467,Northeast,2021-02-25
VT,72,Northeast,2021-02-25
GU,1,Territories,2021-02-25
MP,0,Territories,2021-02-25
PR,85,Territories,2021-02-25
VI,13,Territories,2021-02-25
AK,103,West,2021-02-26
AZ,0,West,2021-02-26
CA,0,West,2021-02-26
CO,0,West,2021-02-26
HI,41,West,2021-02-26
ID,312,West,2021-02-26
MT,168,West,2021-02-26
NM,656,West,2021-02-26
NV,399,West,2021-02-26
OR,324,West,2021-02-26
UT,651,West,2021-02-26
WA,819,West,2021-02-26
WY,119,West,2021-02-26
IA,677,Midwest,2021-02-26
IL,0,Midwest,2021-02-26
IN,944,Midwest,2021-02-26
KS,826,Midwest,2021-02-26
MI,0,Midwest,2021-02-26
MN,997,Midwest,2021-02-26
MO,394,Midwest,2021-02-26
ND,90,Midwest,2021-02-26
NE,297,Midwest,2021-02-26
OH,0,Midwest,2021-02-26
OK,867,Midwest,2021-02-26
SD,104,Midwest,2021-02-26
WI,656,Midwest,2021-02-26
AL,589,South,2021-02-26
AR,516,South,2021-02-26
FL,0,South,2021-02-26
GA,0,South,2021-02-26
KY,788,South,2021-02-26
LA,684,South,2021-02-26
MS,731,South,2021-02-26
NC,0,South,2021-02-26
SC,0,South,2021-02-26
TN,0,South,2021-02-26
TX,0,South,2021-02-26
VA,0,South,2021-02-26
WV,223,South,2021-02-26
CT,787,Northeast,2021-02-26
DC,162,Northeast,2021-02-26
DE,297,Northeast,2021-02-26
MA,0,Northeast,2021-02-26
MD,970,Northeast,2021-02-26
ME,132,Northeast,2021-02-26
NH,325,Northeast,2021-02-26
NJ,0,Northeast,2021-02-26
NY,0,Northeast,2021-02-26
PA,0,Northeast,2021-02-26
RI,437,Northeast,2021-02-26
VT,123,Northeast,2021-02-26
GU,4,Territories,2021-02-26
MP,0,Territories,2021-02-26
PR,209,Territories,2021-02-26
VI,10,Territories,2021-02-26
AK,0,West,2021-02-27
AZ,0,West,2021-02-27
CA,0,West,2021-02-27
CO,0,West,2021-02-27
HI,104,West,2021-02-27
ID,233,West,2021-02-27
MT,224,West,2021-02-27
NM,152,West,2021-02-27
NV,459,West,2021-02-27
OR,437,West,2021-02-27
UT,686,West,2021-02-27
WA,762,West,2021-02-27
WY,0,West,2021-02-27
IA,425,Midwest,2021-02-27
IL,0,Midwest,2021-02-27
IN,871,Midwest,2021-02-27
KS,0,Midwest,2021-02-27
MI,0,Midwest,2021-02-27
MN,695,Midwest,2021-02-27
MO,478,Midwest,2021-02-27
ND,69,Midwest,2021-02-27
NE,278,Midwest,2021-02-27
OH,997,Midwest,2021-02-27
OK,779,Midwest,2021-02-27
SD,141,Midwest,2021-02-27
WI,689,Midwest,2021-02-27
AL,807,South,2021-02-27
AR,557,South,2021-02-27
FL,0,South,2021-02-27
GA,0,South,2021-02-27
KY,641,South,2021-02-27
LA,0,South,2021-02-27
MS,549,South,2021-02-27
NC,0,South,2021-02-27
SC,0,South,2021-02-27
TN,0,South,2021-02-27
TX,0,South,2021-02-27
VA,0,South,2021-02-27
WV,271,South,2021-02-27
CT,0,Northeast,2021-02-27
DC,194,Northeast,2021-02-27
DE,419,Northeast,2021-02-27
MA,0,Northeast,2021-02-27
MD,836,Northeast,2021-02-27
ME,106,Northeast,2021-02-27
NH,273,Northeast,2021-02-27
NJ,0,Northeast,2021-02-27
NY,0,Northeast,2021-02-27
PA,0,Northeast,2021-02-27
RI,0,Northeast,2021-02-27
VT,135,Northeast,2021-02-27
GU,1,Territories,2021-02-27
MP,0,Territories,2021-02-27
PR,134,Territories,2021-02-27
VI,0,Territories,2021-02-27
AK,0,West,2021-02-28
AZ,0,West,2021-02-28
CA,0,West,2021-02-28
CO,841,West,2021-02-28
HI,56,West,2021-02-28
ID,0,West,2021-02-28
MT,117,West,2021-02-28
NM,244,West,2021-02-28
NV,266,West,2021-02-28
OR,282,West,2021-02-28
UT,465,West,2021-02-28
WA,0,West,2021-02-28
WY,32,West,2021-02-28
IA,323,Midwest,2021-02-28
IL,0,Midwest,2021-02-28
IN,731,Midwest,2021-02-28
KS,0,Midwest,2021-02-28
MI,0,Midwest,2021-02-28
MN,658,Midwest,2021-02-28
MO,274,Midwest,2021-02-28
ND,29,Midwest,2021-02-28
NE,167,Midwest,2021-02-28
OH,960,Midwest,2021-02-28
OK,706,Midwest,2021-02-28
SD,92,Midwest,2021-02-28
WI,464,Midwest,2021-02-28
AL,489,South,2021-02-28
AR,0,South,2021-02-28
FL,0,South,2021-02-28
GA,0,South,2021-02-28
KY,452,South,2021-02-28
LA,0,South,2021-02-28
MS,704,South,2021-02-28
NC,0,South,2021-02-28
SC,0,South,2021-02-28
TN,0,South,2021-02-28
TX,0,South,2021-02-28
VA,0,South,2021-02-28
WV,227,South,2021-02-28
CT,0,Northeast,2021-02-28
DC,120,Northeast,2021-02-28
DE,282,Northeast,2021-02-28
MA,0,Northeast,2021-02-28
MD,827,Northeast,2021-02-28
ME,100,Northeast,2021-02-28
NH,258,Northeast,2021-02-28
NJ,0,Northeast,2021-02-28
NY,0,Northeast,2021-02-28
PA,0,Northeast,2021-02-28
RI,0,Northeast,2021-02-28
VT,100,Northeast,2021-02-28
GU,1,Territories,2021-02-28
MP,0,Territories,2021-02-28
PR,207,Territories,2021-02-28
VI,0,Territories,2021-02-28
AK,350,West,2021-03-01
AZ,0,West,2021-03-01
CA,0,West,2021-03-01
CO,0,West,2021-03-01
HI,29,West,2021-03-01
ID,322,West,2021-03-01
MT,49,West,2021-03-01
NM,165,West,2021-03-01
NV,226,West,2021-03-01
OR,190,West,2021-03-01
UT,257,West,2021-03-01
WA,802,West,2021-03-01
WY,71,West,2021-03-01
IA,320,Midwest,2021-03-01
IL,0,Midwest,2021-03-01
IN,540,Midwest,2021-03-01
KS,639,Midwest,2021-03-01
MI,0,Midwest,2021-03-01
MN,524,Midwest,2021-03-01
MO,192,Midwest,2021-03-01
ND,43,Midwest,2021-03-01
NE,98,Midwest,2021-03-01
OH,852,Midwest,2021-03-01
OK,380,Midwest,2021-03-01
SD,37,Midwest,2021-03-01
WI,308,Midwest,2021-03-01
AL,408,South,2021-03-01
AR,94,South,2021-03-01
FL,0,South,2021-03-01
GA,0,South,2021-03-01
KY,404,South,2021-03-01
LA,299,South,2021-03-01
MS,199,South,2021-03-01
NC,0,South,2021-03-01
SC,784,South,2021-03-01
TN,689,South,2021-03-01
TX,0,South,2021-03-01
VA,803,South,2021-03-01
WV,139,South,2021-03-01
CT,0,Northeast,2021-03-01
DC,86,Northeast,2021-03-01
DE,281,Northeast,2021-03-01
MA,0,Northeast,2021-03-01
MD,603,Northeast,2021-03-01
ME,72,Northeast,2021-03-01
NH,164,Northeast,2021-03-01
NJ,0,Northeast,2021-03-01
NY,0,Northeast,2021-03-01
PA,0,Northeast,2021-03-01
RI,966,Northeast,2021-03-01
VT,86,Northeast,2021-03-01
GU,1,Territories,2021-03-01
MP,0,Territories,2021-03-01
PR,239,Territories,2021-03-01
VI,24,Territories,2021-03-01
AK,89,West,2021-03-02
AZ,849,West,2021-03-02
CA,0,West,2021-03-02
CO,776,West,2021-03-02
HI,35,West,2021-03-02
ID,374,West,2021-03-02
MT,155,West,2021-03-02
NM,245,West,2021-03-02
NV,309,West,2021-03-02
OR,250,West,2021-03-02
UT,487,West,2021-03-02
WA,606,West,2021-03-02
WY,43,West,2021-03-02
IA,412,Midwest,2021-03-02
IL,0,Midwest,2021-03-02
IN,537,Midwest,2021-03-02
KS,0,Midwest,2021-03-02
MI,0,Midwest,2021-03-02
MN,331,Midwest,2021-03-02
MO,266,Midwest,2021-03-02
ND,105,Midwest,2021-03-02
NE,400,Midwest,2021-03-02
OH,0,Midwest,2021-03-02
OK,111,Midwest,2021-03-02
SD,141,Midwest,2021-03-02
WI,324,Midwest,2021-03-02
AL,487,South,2021-03-02
AR,440,South,2021-03-02
FL,0,South,2021-03-02
GA,0,South,2021-03-02
KY,604,South,2021-03-02
LA,550,South,2021-03-02
MS,301,South,2021-03-02
NC,874,South,2021-03-02
SC,532,South,2021-03-02
TN,644,South,2021-03-02
TX,0,South,2021-03-02
VA,843,South,2021-03-02
WV,129,South,2021-03-02
CT,502,Northeast,2021-03-02
DC,83,Northeast,2021-03-02
DE,113,Northeast,2021-03-02
MA,117,Northeast,2021-03-02
MD,468,Northeast,2021-03-02
ME,81,Northeast,2021-03-02
NH,215,Northeast,2021-03-02
NJ,0,Northeast,2021-03-02
NY,0,Northeast,2021-03-02
PA,0,Northeast,2021-03-02
RI,261,Northeast,2021-03-02
VT,88,Northeast,2021-03-02
GU,5,Territories,2021-03-02
MP,0,Territories,2021-03-02
PR,126,Territories,2021-03-02
VI,25,Territories,2021-03-02
AK,177,West,2021-03-03
AZ,0,West,2021-03-03
CA,0,West,2021-03-03
CO,0,West,2021-03-03
HI,17,West,2021-03-03
ID,452,West,2021-03-03
MT,193,West,2021-03-03
NM,356,West,2021-03-03
NV,395,West,2021-03-03
OR,250,West,2021-03-03
UT,729,West,2021-03-03
WA,636,West,2021-03-03
WY,78,West,2021-03-03
IA,623,Midwest,2021-03-03
IL,0,Midwest,2021-03-03
IN,761,Midwest,2021-03-03
KS,807,Midwest,2021-03-03
MI,0,Midwest,2021-03-03
MN,633,Midwest,2021-03-03
MO,387,Midwest,2021-03-03
ND,110,Midwest,2021-03-03
NE,262,Midwest,2021-03-03
OH,0,Midwest,2021-03-03
OK,747,Midwest,2021-03-03
SD,132,Midwest,2021-03-03
WI,539,Midwest,2021-03-03
AL,0,South,2021-03-03
AR,404,South,2021-03-03
FL,0,South,2021-03-03
GA,0,South,2021-03-03
KY,690,South,2021-03-03
LA,303,South,2021-03-03
MS,380,South,2021-03-03
NC,0,South,2021-03-03
SC,646,South,2021-03-03
TN,0,South,2021-03-03
TX,0,South,2021-03-03
VA,884,South,2021-03-03
WV,240,South,2021-03-03
CT,494,Northeast,2021-03-03
DC,51,Northeast,2021-03-03
DE,232,Northeast,2021-03-03
MA,0,Northeast,2021-03-03
MD,786,Northeast,2021-03-03
ME,100,Northeast,2021-03-03
NH,187,Northeast,2021-03-03
NJ,0,Northeast,2021-03-03
NY,0,Northeast,2021-03-03
PA,0,Northeast,2021-03-03
RI,436,Northeast,2021-03-03
VT,115,Northeast,2021-03-03
GU,3,Territories,2021-03-03
MP,1,Territories,2021-03-03
PR,22,Territories,2021-03-03
VI,9,Territories,2021-03-03
AK,140,West,2021-03-04
AZ,0,West,2021-03-04
CA,0,West,2021-03-04
CO,0,West,2021-03-04
HI,59,West,2021-03-04
ID,299,West,2021-03-04
MT,180,West,2021-03-04
NM,258,West,2021-03-04
NV,385,West,2021-03-04
OR,386,West,2021-03-04
UT,611,West,2021-03-04
WA,716,West,2021-03-04
WY,60,West,2021-03-04
IA,579,Midwest,2021-03-04
IL,0,Midwest,2021-03-04
IN,935,Midwest,2021-03-04
KS,0,Midwest,2021-03-04
MI,0,Midwest,2021-03-04
MN,810,Midwest,2021-03-04
MO,467,Midwest,2021-03-04
ND,117,Midwest,2021-03-04
NE,365,Midwest,2021-03-04
OH,0,Midwest,2021-03-04
OK,895,Midwest,2021-03-04
SD,138,Midwest,2021-03-04
WI,677,Midwest,2021-03-04
AL,900,South,2021-03-04
AR,403,South,2021-03-04
FL,0,South,2021-03-04
GA,0,South,2021-03-04
KY,751,South,2021-03-04
LA,530,South,2021-03-04
MS,479,South,2021-03-04
NC,0,South,2021-03-04
SC,916,South,2021-03-04
TN,0,South,2021-03-04
TX,0,South,2021-03-04
VA,886,South,2021-03-04
WV,207,South,2021-03-04
CT,878,Northeast,2021-03-04
DC,196,Northeast,2021-03-04
DE,218,Northeast,2021-03-04
MA,0,Northeast,2021-03-04
MD,809,Northeast,2021-03-04
ME,96,Northeast,2021-03-04
NH,188,Northeast,2021-03-04
NJ,0,Northeast,2021-03-04
NY,0,Northeast,2021-03-04
PA,0,Northeast,2021-03-04
RI,442,Northeast,2021-03-04
VT,199,Northeast,2021-03-04
GU,2,Territories,2021-03-04
MP,0,Territories,2021-03-04
PR,83,Territories,2021-03-04
VI,10,Territories,2021-03-04
AK,141,West,2021-03-05
AZ,0,West,2021-03-05
CA,0,West,2021-03-05
CO,0,West,2021-03-05
HI,54,West,2021-03-05
ID,240,West,2021-03-05
MT,125,West,2021-03-05
NM,304,West,2021-03-05
NV,391,West,2021-03-05
OR,211,West,2021-03-05
UT,549,West,2021-03-05
WA,630,West,2021-03-05
WY,69,West,2021-03-05
IA,511,Midwest,2021-03-05
IL,0,Midwest,2021-03-05
IN,839,Midwest,2021-03-05
KS,752,Midwest,2021-03-05
MI,0,Midwest,2021-03-05
MN,668,Midwest,2021-03-05
MO,430,Midwest,2021-03-05
ND,94,Midwest,2021-03-05
NE,337,Midwest,2021-03-05
OH,0,Midwest,2021-03-05
OK,917,Midwest,2021-03-05
SD,128,Midwest,2021-03-05
WI,350,Midwest,2021-03-05
AL,697,South,2021-03-05
AR,570,South,2021-03-05
FL,0,South,2021-03-05
GA,0,South,2021-03-05
KY,561,South,2021-03-05
LA,364,South,2021-03-05
MS,591,South,2021-03-05
NC,0,South,2021-03-05
SC,0,South,2021-03-05
TN,0,South,2021-03-05
TX,0,South,2021-03-05
VA,0,South,2021-03-05
WV,219,South,2021-03-05
CT,830,Northeast,2021-03-05
DC,108,Northeast,2021-03-05
DE,231,Northeast,2021-03-05
MA,0,Northeast,2021-03-05
MD,913,Northeast,2021-03-05
ME,129,Northeast,2021-03-05
NH,244,Northeast,2021-03-05
NJ,0,Northeast,2021-03-05
NY,0,Northeast,2021-03-05
PA,0,Northeast,2021-03-05
RI,394,Northeast,2021-03-05
VT,133,Northeast,2021-03-05
GU,1,Territories,2021-03-05
MP,0,Territories,2021-03-05
PR,175,Territories,2021-03-05
VI,10,Territories,2021-03-05
AK,0,West,2021-03-06
AZ,0,West,2021-03-06
CA,0,West,2021-03-06
CO,0,West,2021-03-06
HI,85,West,2021-03-06
ID,104,West,2021-03-06
MT,186,West,2021-03-06
NM,282,West,2021-03-06
NV,500,West,2021-03-06
OR,195,West,2021-03-06
UT,570,West,2021-03-06
WA,584,West,2021-03-06
WY,0,West,2021-03-06
IA,482,Midwest,2021-03-06
IL,0,Midwest,2021-03-06
IN,0,Midwest,2021-03-06
KS,0,Midwest,2021-03-06
MI,0,Midwest,2021-03-06
MN,798,Midwest,2021-03-06
MO,386,Midwest,2021-03-06
ND,79,Midwest,2021-03-06
NE,343,Midwest,2021-03-06
OH,999,Midwest,2021-03-06
OK,978,Midwest,2021-03-06
SD,121,Midwest,2021-03-06
WI,206,Midwest,2021-03-06
AL,448,South,2021-03-06
AR,327,South,2021-03-06
FL,0,South,2021-03-06
GA,0,South,2021-03-06
KY,507,South,2021-03-06
LA,0,South,2021-03-06
MS,576,South,2021-03-06
NC,0,South,2021-03-06
SC,876,South,2021-03-06
TN,0,South,2021-03-06
TX,0,South,2021-03-06
VA,0,South,2021-03-06
WV,254,South,2021-03-06
CT,0,Northeast,2021-03-06
DC,151,Northeast,2021-03-06
DE,265,Northeast,2021-03-06
MA,0,Northeast,2021-03-06
MD,932,Northeast,2021-03-06
ME,123,Northeast,2021-03-06
NH,273,Northeast,2021-03-06
NJ,0,Northeast,2021-03-06
NY,0,Northeast,2021-03-06
PA,0,Northeast,2021-03-06
RI,0,Northeast,2021-03-06
VT,145,Northeast,2021-03-06
GU,1,Territories,2021-03-06
MP,0,Territories,2021-03-06
PR,222,Territories,2021-03-06
VI,11,Territories,2021-03-06
AK,0,West,2021-03-07
AZ,0,West,2021-03-07
CA,0,West,2021-03-07
CO,840,West,2021-03-07
HI,53,West,2021-03-07
ID,0,West,2021-03-07
MT,72,West,2021-03-07
NM,180,West,2021-03-07
NV,230,West,2021-03-07
OR,206,West,2021-03-07
UT,412,West,2021-03-07
WA,0,West,2021-03-07
WY,0,West,2021-03-07
IA,315,Midwest,2021-03-07
IL,0,Midwest,2021-03-07
IN,746,Midwest,2021-03-07
KS,0,Midwest,2021-03-07
MI,0,Midwest,2021-03-07
MN,780,Midwest,2021-03-07
MO,291,Midwest,2021-03-07
ND,34,Midwest,2021-03-07
NE,373,Midwest,2021-03-07
OH,502,Midwest,2021-03-07
OK,461,Midwest,2021-03-07
SD,157,Midwest,2021-03-07
WI,329,Midwest,2021-03-07
AL,260,South,2021-03-07
AR,165,South,2021-03-07
FL,0,South,2021-03-07
GA,939,South,2021-03-07
KY,387,South,2021-03-07
LA,520,South,2021-03-07
MS,260,South,2021-03-07
NC,0,South,2021-03-07
SC,826,South,2021-03-07
TN,0,South,2021-03-07
TX,0,South,2021-03-07
VA,899,South,2021-03-07
WV,116,South,2021-03-07
CT,0,Northeast,2021-03-07
DC,146,Northeast,2021-03-07
DE,215,Northeast,2021-03-07
MA,0,Northeast,2021-03-07
MD,709,Northeast,2021-03-07
ME,87,Northeast,2021-03-07
NH,166,Northeast,2021-03-07
NJ,0,Northeast,2021-03-07
NY,0,Northeast,2021-03-07
PA,0,Northeast,2021-03-07
RI,0,Northeast,2021-03-07
VT,119,Northeast,2021-03-07
GU,0,Territories,2021-03-07
MP,0,Territories,2021-03-07
PR,284,Territories,2021-03-07
VI,0,Territories,2021-03-07
AK,330,West,2021-03-08
AZ,783,West,2021-03-08
CA,0,West,2021-03-08
CO,585,West,2021-03-08
HI,44,West,2021-03-08
ID,378,West,2021-03-08
MT,45,West,2021-03-08
NM,118,West,2021-03-08
NV,203,West,2021-03-08
OR,230,West,2021-03-08
UT,259,West,2021-03-08
WA,878,West,2021-03-08
WY,110,West,2021-03-08
IA,206,Midwest,2021-03-08
IL,0,Midwest,2021-03-08
IN,474,Midwest,2021-03-08
KS,590,Midwest,2021-03-08
MI,0,Midwest,2021-03-08
MN,355,Midwest,2021-03-08
MO,270,Midwest,2021-03-08
ND,28,Midwest,2021-03-08
NE,1,Midwest,2021-03-08
OH,858,Midwest,2021-03-08
OK,165,Midwest,2021-03-08
SD,8,Midwest,2021-03-08
WI,178,Midwest,2021-03-08
AL,235,South,2021-03-08
AR,133,South,2021-03-08
FL,0,South,2021-03-08
GA,741,South,2021-03-08
KY,213,South,2021-03-08
LA,329,South,2021-03-08
MS,70,South,2021-03-08
NC,0,South,2021-03-08
SC,601,South,2021-03-08
TN,420,South,2021-03-08
TX,0,South,2021-03-08
VA,636,South,2021-03-08
WV,141,South,2021-03-08
CT,0,Northeast,2021-03-08
DC,160,Northeast,2021-03-08
DE,209,Northeast,2021-03-08
MA,892,Northeast,2021-03-08
MD,716,Northeast,2021-03-08
ME,61,Northeast,2021-03-08
NH,199,Northeast,2021-03-08
NJ,0,Northeast,2021-03-08
NY,0,Northeast,2021-03-08
PA,0,Northeast,2021-03-08
RI,860,Northeast,2021-03-08
VT,116,Northeast,2021-03-08
GU,2,Territories,2021-03-08
MP,2,Territories,2021-03-08
PR,163,Territories,2021-03-08
VI,9,Territories,2021-03-08
AK,88,West,2021-03-09
AZ,563,West,2021-03-09
CA,0,West,2021-03-09
CO,838,West,2021-03-09
HI,42,West,2021-03-09
